ano;mes;risp;aisp;cisp;hom_doloso;lesao_corp_morte;latrocinio;morte_transito;suicidio;morte_esclarecer;tentat_hom;feminicidio;estupro;morte_intervencao;roubo_veiculo;roubo_carga;roubo_banco;furto_veiculo;trafico_drogas;pessoa_localizada;pessoa_desaparecida;arma_fogo_carabina;arma_fogo_espingarda;arma_fogo_fuzil;arma_fogo_metralhadora;arma_fogo_pistola;arma_fogo_revolver;arma_fogo_submetralhadora;arma_fogo_outras;pol_militares_mortos;pol_civis_mortos;fase
2017;12;6;32;130;0;0;0;1;0;0;2;0;0;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;4;25;132;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;8;134;5;0;0;5;0;3;10;2;5;0;9;3;0;17;37;0;9;0;0;0;0;4;6;0;0;0;0;Consolidado com errata
2017;12;6;36;135;0;0;0;0;0;1;0;0;1;0;1;0;0;13;5;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;36;136;2;0;0;0;0;0;3;0;0;0;0;0;0;3;17;0;0;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2017;12;6;36;137;1;0;0;1;1;0;0;0;5;0;0;0;0;1;14;0;1;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2017;12;6;29;138;1;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;29;139;0;0;0;1;0;0;0;0;0;0;2;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;6;29;140;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;8;141;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;0;0;0;3;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;36;142;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;29;143;1;0;0;3;1;2;3;0;4;0;1;0;0;6;39;3;3;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;6;29;144;1;0;0;0;0;0;3;0;0;0;0;0;0;2;18;0;0;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;6;8;145;3;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;6;8;146;6;1;2;1;2;0;10;0;7;0;7;1;0;10;28;1;2;0;1;0;0;2;10;0;0;0;0;Consolidado com errata
2017;12;6;8;147;3;0;0;0;0;0;3;0;1;0;1;0;0;1;5;0;0;0;0;0;0;0;2;0;1;0;0;Consolidado com errata
2017;12;6;29;148;0;0;0;1;0;1;0;0;0;0;3;1;0;0;12;0;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;7;11;151;3;0;0;1;0;15;4;0;6;0;0;2;0;16;41;2;6;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2017;12;7;11;152;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;11;153;0;0;0;0;1;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;11;154;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;36;155;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;11;156;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;11;157;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;11;158;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;4;35;159;0;0;0;0;0;0;0;0;2;0;1;0;0;0;6;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;5;33;165;1;0;0;1;0;0;6;0;0;0;11;0;0;4;5;0;0;0;8;0;0;2;3;0;2;0;0;Consolidado com errata
2017;12;5;33;166;7;0;0;6;2;1;17;0;4;1;11;3;0;10;33;2;3;0;3;0;0;8;3;0;1;0;0;Consolidado com errata
2017;12;5;33;167;8;0;0;0;0;0;5;0;1;1;2;0;1;4;16;0;1;0;2;0;0;1;1;0;0;1;0;Consolidado com errata
2017;12;5;33;168;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;1;5;1;0;0;0;0;0;0;0;0;1;0;5;1;0;5;3;0;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;1;5;4;1;0;0;2;0;6;1;0;2;0;15;1;0;4;12;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;1;5;5;0;0;0;1;1;4;0;0;2;0;7;2;0;7;9;0;2;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;1;4;6;3;0;0;1;0;6;1;0;3;3;20;5;1;5;3;3;5;0;0;3;0;0;1;0;0;0;0;Consolidado com errata
2018;1;1;5;7;1;0;0;0;1;0;6;0;1;0;14;2;0;8;1;0;1;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2018;1;1;2;9;0;0;0;0;0;6;6;0;0;0;39;0;1;17;5;1;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2018;1;1;2;10;0;0;0;1;0;0;9;0;1;0;23;1;0;10;4;2;4;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;1;23;11;6;0;0;0;0;4;3;0;2;8;0;0;0;4;4;1;3;0;0;11;0;7;0;0;0;1;0;Consolidado com errata
2018;1;1;19;12;2;0;0;1;0;3;0;0;2;1;0;3;0;2;11;2;6;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2018;1;1;19;13;0;0;0;0;0;2;0;0;2;0;0;1;0;4;2;2;3;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;1;23;14;0;0;0;1;0;0;1;0;2;0;0;0;0;5;10;1;1;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2018;1;1;23;15;0;0;0;2;0;0;15;0;3;0;9;5;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;2;31;16;7;0;0;1;3;3;0;0;4;0;17;3;1;19;1;1;3;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2018;1;1;4;17;0;0;0;3;0;8;5;0;0;6;41;10;0;27;19;1;3;0;1;2;0;3;4;0;0;0;0;Consolidado com errata
2018;1;1;6;18;0;0;1;1;0;4;0;0;1;0;36;1;0;11;5;0;0;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2018;1;1;6;19;4;0;0;0;0;3;8;0;3;1;31;6;0;13;9;3;4;0;0;0;0;4;0;0;0;0;0;Consolidado com errata
2018;1;1;6;20;0;1;0;1;0;8;10;0;1;0;52;16;0;23;5;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;1;22;21;13;0;4;9;0;19;34;0;5;12;68;26;0;22;29;5;14;0;0;5;0;9;2;1;0;0;2;Consolidado com errata
2018;1;1;16;22;6;0;0;5;1;13;2;0;3;0;59;39;0;29;2;1;7;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2018;1;1;3;23;0;0;0;0;0;1;2;0;2;0;47;4;1;7;0;3;5;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;1;3;24;2;0;0;1;1;5;4;0;5;1;78;9;0;7;2;1;3;0;0;1;0;1;0;0;0;0;0;Consolidado com errata
2018;1;1;3;25;9;1;0;0;1;1;3;0;0;2;108;27;0;4;5;2;6;0;1;1;0;3;0;0;0;0;0;Consolidado com errata
2018;1;1;3;26;2;0;0;1;0;4;0;0;0;2;95;22;0;3;3;0;3;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2018;1;2;41;27;1;0;0;3;0;5;2;0;1;0;187;11;0;40;6;1;4;0;0;1;0;1;0;0;0;0;0;Consolidado com errata
2018;1;2;18;28;3;0;0;0;2;2;0;0;0;1;46;9;0;4;1;2;3;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2018;1;2;9;29;6;1;0;1;1;9;10;0;1;1;153;13;0;16;8;2;7;0;0;3;0;3;3;0;0;0;0;Consolidado com errata
2018;1;2;9;30;3;0;0;1;0;2;2;0;2;4;76;4;0;6;3;0;1;0;0;1;0;1;3;0;0;0;0;Consolidado com errata
2018;1;2;41;31;4;0;0;0;0;8;8;0;3;1;155;24;0;16;7;3;5;0;0;0;0;4;2;0;0;0;0;Consolidado com errata
2018;1;2;18;32;9;0;0;0;2;22;16;0;12;6;21;0;0;9;23;4;13;4;0;0;0;10;5;0;0;0;0;Consolidado com errata
2018;1;2;14;33;10;0;0;2;1;20;2;0;2;1;85;18;0;30;5;3;9;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2018;1;2;14;34;9;0;0;2;2;14;13;0;11;2;225;36;0;23;18;3;10;0;0;1;0;14;1;0;0;0;0;Consolidado com errata
2018;1;2;40;35;11;0;1;7;0;24;4;0;22;0;163;18;1;31;5;2;15;0;0;0;0;8;4;0;0;1;0;Consolidado com errata
2018;1;2;27;36;9;0;0;1;0;16;6;0;12;3;37;4;0;31;5;4;13;0;0;1;0;4;0;0;0;0;0;Consolidado com errata
2018;1;1;17;37;4;0;0;2;1;11;6;0;0;0;40;0;0;17;16;2;5;0;0;0;0;5;3;0;1;1;0;Consolidado com errata
2018;1;1;16;38;4;0;0;2;0;15;9;0;4;3;131;67;0;28;13;4;11;0;0;5;0;6;3;0;0;1;0;Consolidado com errata
2018;1;2;41;39;8;0;1;0;1;10;10;0;3;9;274;37;1;11;12;1;4;0;0;2;0;15;2;1;0;1;0;Consolidado com errata
2018;1;2;9;40;3;0;0;2;0;7;10;0;0;0;196;12;0;8;4;2;2;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2018;1;2;18;41;1;1;0;1;0;5;0;0;1;1;14;2;0;3;1;0;2;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;2;31;42;2;0;1;0;1;2;1;0;8;0;22;1;0;20;1;2;7;1;0;0;0;2;2;0;1;0;0;Consolidado com errata
2018;1;2;27;43;3;0;0;2;0;4;3;0;8;0;16;0;0;6;0;5;8;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;1;3;44;0;0;0;0;1;6;3;0;0;4;59;14;0;12;8;2;4;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2018;1;1;16;45;1;0;0;0;0;3;2;0;0;0;2;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;3;24;48;4;0;0;2;0;0;3;0;6;0;11;10;0;5;4;1;6;0;0;0;0;3;3;0;0;0;0;Consolidado com errata
2018;1;3;24;50;9;0;0;1;0;3;5;0;4;2;44;0;0;11;6;0;5;0;1;0;0;2;1;0;0;0;0;Consolidado com errata
2018;1;3;24;51;1;0;0;0;0;0;0;0;0;1;3;2;0;1;5;0;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2018;1;3;20;52;6;0;0;1;0;0;3;0;3;0;95;3;0;25;4;2;2;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2018;1;3;20;53;5;0;0;0;0;9;8;0;8;0;77;6;0;14;22;0;5;0;0;0;0;3;4;0;0;0;0;Consolidado com errata
2018;1;3;39;54;27;0;2;1;0;19;14;1;8;3;270;91;0;29;13;0;16;0;1;1;0;8;4;0;0;0;0;Consolidado com errata
2018;1;3;24;55;9;0;0;2;0;2;13;1;7;1;27;5;0;17;9;1;3;0;1;0;0;9;1;0;0;1;0;Consolidado com errata
2018;1;3;20;56;10;0;2;1;0;10;4;0;3;4;85;8;1;17;30;2;10;0;0;0;0;15;3;0;0;0;0;Consolidado com errata
2018;1;3;20;57;2;0;0;0;0;7;7;0;4;0;101;5;0;7;1;6;9;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2018;1;3;20;58;12;0;2;2;0;1;13;1;5;3;119;8;0;33;8;6;18;0;0;0;0;2;4;0;1;0;0;Consolidado com errata
2018;1;3;15;59;6;0;0;4;1;4;15;0;13;4;176;62;0;39;27;0;6;0;0;0;0;5;11;0;0;0;0;Consolidado com errata
2018;1;3;15;60;10;0;0;1;0;15;11;0;7;6;94;37;0;19;16;6;7;0;0;0;0;8;2;0;0;0;0;Consolidado com errata
2018;1;3;15;61;4;0;0;1;0;8;4;0;1;1;12;0;0;1;1;0;1;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2018;1;3;15;62;9;0;1;2;0;9;4;0;2;3;41;13;0;13;10;1;5;0;0;0;0;7;1;0;0;0;0;Consolidado com errata
2018;1;3;24;63;8;0;0;0;0;1;4;0;4;3;12;1;0;5;6;0;2;0;1;0;0;7;1;0;0;0;0;Consolidado com errata
2018;1;3;21;64;17;1;3;5;0;9;8;1;9;7;342;23;0;16;24;4;11;0;0;1;0;10;10;0;0;1;0;Consolidado com errata
2018;1;3;34;65;2;0;0;0;0;0;7;0;6;2;9;3;0;4;12;0;1;0;1;0;0;3;1;0;0;0;0;Consolidado com errata
2018;1;3;34;66;6;0;0;2;1;2;1;0;9;0;14;2;0;16;4;1;8;0;1;0;0;3;2;0;0;0;0;Consolidado com errata
2018;1;3;34;67;0;0;0;2;0;2;1;0;3;0;17;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;4;35;70;3;0;0;1;0;0;3;0;2;0;8;1;0;0;1;0;4;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;4;35;71;10;0;1;1;2;2;11;0;6;4;117;14;0;20;31;3;8;0;1;0;0;1;7;1;0;0;0;Consolidado com errata
2018;1;4;7;72;10;0;1;1;1;0;7;0;7;4;130;63;5;28;13;1;4;0;0;1;0;10;3;0;0;2;0;Consolidado com errata
2018;1;4;7;73;10;0;0;0;0;0;8;0;4;3;165;28;0;23;10;1;8;0;0;0;0;7;2;0;0;0;0;Consolidado com errata
2018;1;4;7;74;7;0;0;5;0;3;19;0;6;10;164;48;0;14;24;1;8;0;0;0;0;18;8;0;0;0;0;Consolidado com errata
2018;1;4;7;75;11;0;0;2;0;3;15;0;2;2;144;41;0;7;5;0;2;0;0;0;0;2;1;0;0;1;0;Consolidado com errata
2018;1;4;12;76;2;0;0;0;0;0;5;0;3;1;15;0;0;19;10;1;3;0;0;1;0;1;2;0;0;0;0;Consolidado com errata
2018;1;4;12;77;2;0;0;0;0;1;0;0;1;0;44;0;0;9;12;3;7;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2018;1;4;12;78;1;0;0;3;0;1;11;0;2;1;78;9;0;10;20;0;3;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2018;1;4;12;79;0;0;0;0;0;1;0;0;1;1;19;4;0;5;1;1;2;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2018;1;4;12;81;2;0;0;4;1;2;1;0;3;0;20;1;0;9;4;0;1;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;4;12;82;7;0;0;4;0;0;1;0;5;1;19;2;0;12;15;3;10;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;5;10;88;1;0;0;0;0;4;9;0;4;0;0;0;0;2;27;0;2;0;1;0;0;11;2;0;0;0;0;Consolidado com errata
2018;1;5;37;89;4;0;0;0;1;2;5;0;7;0;1;0;0;3;19;4;4;0;1;5;0;0;7;0;0;0;0;Consolidado com errata
2018;1;5;28;90;10;0;0;0;0;1;17;0;6;1;1;1;0;6;45;2;1;0;2;0;0;5;8;0;0;0;0;Consolidado com errata
2018;1;5;10;91;0;0;0;3;0;2;2;0;2;0;0;1;0;1;20;1;2;0;1;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;5;10;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;5;28;93;9;0;0;0;0;2;11;0;5;1;3;0;0;17;49;2;0;0;0;0;0;5;8;0;1;0;0;Consolidado com errata
2018;1;5;10;94;1;0;0;0;0;0;0;0;1;0;0;0;0;2;21;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;5;10;95;0;0;1;0;0;2;0;0;2;0;0;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;5;10;96;1;0;0;1;0;2;0;0;0;0;0;0;0;1;9;0;2;0;1;0;0;1;1;0;1;0;0;Consolidado com errata
2018;1;5;10;97;0;0;0;0;0;0;0;0;1;0;1;1;0;1;4;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;5;10;98;0;0;0;0;0;1;0;0;2;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;5;37;99;1;0;0;0;0;0;0;0;0;0;2;0;0;2;40;1;0;0;0;19;0;46;1;0;0;0;0;Consolidado com errata
2018;1;5;37;100;3;0;0;0;1;0;3;0;0;0;1;0;1;0;11;2;2;0;1;0;0;3;0;0;0;0;0;Consolidado com errata
2018;1;5;28;101;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;30;104;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;Consolidado com errata
2018;1;7;26;105;3;0;0;0;1;4;8;0;9;0;1;4;0;23;44;2;3;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2018;1;7;26;106;1;0;0;0;1;0;0;0;4;0;0;0;0;2;6;1;3;0;0;0;0;0;1;0;1;0;0;Consolidado com errata
2018;1;7;38;107;1;0;0;0;0;0;0;0;1;0;0;0;0;0;19;0;0;0;3;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;7;38;108;0;1;0;2;0;3;1;0;3;1;0;3;0;7;61;2;2;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2018;1;7;38;109;1;0;0;0;0;1;0;0;0;0;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;30;110;0;0;0;4;0;1;3;0;11;0;0;1;0;4;85;1;3;0;1;0;0;1;8;0;3;0;0;Consolidado com errata
2018;1;7;30;111;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;30;112;0;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;4;25;118;5;0;1;5;0;1;5;0;3;0;7;0;0;16;51;2;1;0;0;0;0;4;3;0;0;0;0;Consolidado com errata
2018;1;4;35;119;0;0;0;0;0;0;3;0;2;0;9;0;0;6;7;3;0;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;4;35;120;0;0;0;1;0;0;1;0;0;0;5;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;32;121;1;0;0;2;0;0;2;0;2;0;2;1;0;6;38;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;32;122;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;32;123;16;0;0;2;0;1;9;0;3;1;27;5;0;12;26;0;4;0;2;1;0;5;5;0;0;1;0;Consolidado com errata
2018;1;4;25;124;4;0;0;1;0;0;4;0;2;3;3;1;0;17;10;1;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;4;25;125;2;0;0;3;0;0;7;0;4;0;4;0;0;9;26;0;0;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2018;1;4;25;126;9;0;0;7;0;0;12;0;3;0;6;2;0;18;33;2;3;0;0;0;0;10;9;0;0;0;0;Consolidado com errata
2018;1;4;25;127;2;0;0;0;0;0;1;0;0;0;1;1;0;3;11;0;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;6;32;128;5;0;0;3;0;0;5;0;8;0;11;0;0;11;11;4;2;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2018;1;4;25;129;0;0;0;1;0;1;0;0;2;0;1;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;32;130;2;0;0;1;0;0;0;0;1;0;1;0;0;0;3;0;0;1;0;0;0;2;1;0;0;0;0;Consolidado com errata
2018;1;4;25;132;1;0;0;0;0;0;2;0;1;2;1;0;0;9;10;0;0;1;0;0;0;2;1;0;0;1;0;Consolidado com errata
2018;1;6;8;134;4;0;0;4;1;8;5;0;1;0;11;3;0;19;19;0;6;0;3;0;0;0;4;0;0;0;0;Consolidado com errata
2018;1;6;36;135;1;0;0;1;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;36;136;1;0;0;0;1;1;2;1;0;0;0;1;0;4;8;2;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;6;36;137;1;0;0;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2018;1;6;29;138;0;0;0;0;1;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;6;29;139;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;29;140;0;0;0;0;0;0;1;0;1;0;1;0;0;4;3;0;0;0;0;0;0;1;1;0;1;0;0;Consolidado com errata
2018;1;6;8;141;1;0;0;0;0;2;0;0;0;0;0;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;6;36;142;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2018;1;6;29;143;5;0;0;0;1;2;4;0;1;0;1;0;0;2;22;1;2;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2018;1;6;29;144;2;0;1;2;1;1;0;0;0;0;0;0;0;3;10;0;1;0;2;0;0;1;0;0;1;0;0;Consolidado com errata
2018;1;6;8;145;0;0;0;1;0;0;2;0;2;0;0;0;0;11;9;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;6;8;146;9;0;0;2;0;1;11;1;9;0;12;1;0;2;17;1;0;0;1;0;0;4;13;0;1;0;0;Consolidado com errata
2018;1;6;8;147;5;0;0;0;0;0;1;0;2;0;0;0;0;3;13;0;0;0;2;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;6;29;148;1;0;0;0;0;1;1;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2018;1;7;11;151;2;0;0;2;1;6;7;0;7;1;2;1;0;14;54;4;9;0;0;0;0;3;3;0;0;0;0;Consolidado com errata
2018;1;7;11;152;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;11;153;0;0;0;0;0;4;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;11;154;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;6;36;155;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;11;156;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;7;11;157;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;7;11;158;0;0;0;2;0;0;0;0;0;0;1;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;1;4;35;159;0;0;0;3;1;0;3;0;0;0;1;0;0;6;7;0;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2018;1;5;33;165;5;0;0;2;0;1;1;0;1;1;7;0;0;7;2;2;4;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2018;1;5;33;166;15;0;0;1;1;0;28;0;7;6;17;0;0;9;43;0;7;0;1;2;0;12;6;0;1;0;0;Consolidado com errata
2018;1;5;33;167;6;0;0;1;0;0;2;0;1;1;1;0;0;3;9;0;1;0;1;0;0;3;3;0;0;0;0;Consolidado com errata
2018;1;5;33;168;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;1;0;0;1;0;0;1;0;0;Consolidado com errata
2018;2;1;5;1;0;0;0;0;0;2;0;0;0;0;2;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;5;4;1;0;0;1;0;5;6;0;3;0;9;0;0;3;10;0;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;5;5;4;0;0;0;1;3;1;0;3;0;5;2;0;6;11;2;4;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2018;2;1;4;6;1;0;0;1;0;4;0;0;1;0;25;8;0;7;4;1;2;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2018;2;1;5;7;2;0;0;0;0;0;0;0;1;0;14;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;2;9;0;0;0;2;0;5;0;0;0;0;37;0;1;18;13;2;4;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2018;2;1;2;10;3;0;0;0;0;2;10;0;0;0;33;0;0;7;1;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;23;11;1;1;0;0;0;2;0;0;1;1;0;0;0;0;9;0;1;0;0;1;0;2;0;0;0;0;0;Consolidado com errata
2018;2;1;19;12;0;0;0;2;0;1;2;0;1;0;3;0;0;2;7;2;6;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;19;13;1;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2018;2;1;23;14;0;0;0;2;0;0;4;0;0;0;1;0;0;4;14;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;23;15;0;0;0;6;0;1;12;0;0;1;5;0;0;6;5;0;0;0;0;0;0;2;1;0;0;1;0;Consolidado com errata
2018;2;2;31;16;1;0;0;1;0;2;3;0;4;0;12;2;0;26;3;2;5;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2018;2;1;4;17;2;0;0;2;0;8;25;0;0;2;37;3;0;17;17;2;3;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2018;2;1;6;18;0;0;0;0;0;2;1;0;0;0;43;2;0;4;2;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2018;2;1;6;19;1;0;1;0;0;4;3;0;1;0;39;1;0;8;9;0;0;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2018;2;1;6;20;0;0;0;0;0;5;9;0;0;0;59;7;0;5;3;2;2;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
