"CISP";"mes";"ano";"Roubo de bicicleta";"Furto de bicicleta"
"63";9;2015;0;0
"64";9;2015;0;1
"65";9;2015;1;4
"66";9;2015;0;4
"67";9;2015;0;0
"70";9;2015;0;2
"71";9;2015;0;2
"72";9;2015;0;1
"73";9;2015;0;0
"74";9;2015;0;2
"75";9;2015;0;0
"76";9;2015;0;4
"77";9;2015;0;4
"78";9;2015;0;0
"79";9;2015;0;0
"81";9;2015;0;1
"82";9;2015;0;3
"88";9;2015;0;4
"89";9;2015;0;4
"90";9;2015;0;0
"91";9;2015;0;0
"92";9;2015;0;0
"93";9;2015;0;0
"94";9;2015;0;0
"95";9;2015;0;0
"96";9;2015;0;0
"97";9;2015;0;1
"98";9;2015;0;0
"99";9;2015;0;0
"100";9;2015;0;2
"101";9;2015;0;1
"104";9;2015;0;0
"105";9;2015;0;0
"106";9;2015;0;0
"107";9;2015;0;0
"108";9;2015;0;1
"109";9;2015;0;1
"110";9;2015;0;0
"111";9;2015;0;0
"112";9;2015;0;0
"118";9;2015;0;0
"119";9;2015;0;0
"120";9;2015;0;0
"121";9;2015;0;2
"122";9;2015;0;0
"123";9;2015;0;2
"124";9;2015;0;0
"125";9;2015;0;2
"126";9;2015;0;3
"127";9;2015;0;0
"128";9;2015;0;4
"129";9;2015;0;0
"130";9;2015;0;1
"132";9;2015;0;0
"134";9;2015;0;7
"135";9;2015;0;1
"136";9;2015;0;2
"137";9;2015;0;1
"138";9;2015;0;0
"139";9;2015;0;6
"140";9;2015;0;0
"141";9;2015;0;1
"142";9;2015;0;1
"143";9;2015;0;2
"144";9;2015;0;2
"145";9;2015;0;0
"146";9;2015;0;1
"147";9;2015;0;0
"148";9;2015;0;2
"151";9;2015;0;1
"152";9;2015;0;0
"153";9;2015;0;1
"154";9;2015;0;3
"155";9;2015;0;0
"156";9;2015;0;1
"157";9;2015;0;0
"158";9;2015;0;0
"159";9;2015;0;1
"165";9;2015;0;0
"166";9;2015;0;0
"167";9;2015;0;0
"168";9;2015;0;0
"1";10;2015;0;0
"4";10;2015;0;1
"5";10;2015;0;4
"6";10;2015;0;1
"7";10;2015;0;0
"9";10;2015;6;7
"10";10;2015;1;5
"11";10;2015;0;0
"12";10;2015;0;2
"13";10;2015;1;6
"14";10;2015;0;15
"15";10;2015;1;3
"16";10;2015;1;3
"17";10;2015;0;0
"18";10;2015;1;3
"19";10;2015;0;0
"20";10;2015;0;6
"21";10;2015;0;0
"22";10;2015;0;0
"23";10;2015;0;2
"24";10;2015;0;1
"25";10;2015;0;4
"26";10;2015;0;0
"27";10;2015;0;2
"28";10;2015;0;1
"29";10;2015;1;5
"30";10;2015;0;1
"31";10;2015;0;1
"32";10;2015;0;1
"33";10;2015;0;2
"34";10;2015;0;2
"35";10;2015;0;3
"36";10;2015;0;4
"37";10;2015;0;0
"38";10;2015;0;0
"39";10;2015;0;0
"40";10;2015;0;0
"41";10;2015;0;0
"42";10;2015;0;7
"43";10;2015;0;0
"44";10;2015;0;0
"45";10;2015;0;0
"48";10;2015;0;0
"50";10;2015;0;0
"51";10;2015;0;1
"52";10;2015;0;0
"53";10;2015;0;1
"54";10;2015;0;1
"55";10;2015;3;1
"56";10;2015;0;1
"57";10;2015;0;0
"58";10;2015;0;2
"59";10;2015;0;2
"60";10;2015;0;1
"61";10;2015;0;2
"62";10;2015;1;0
"63";10;2015;0;1
"64";10;2015;0;0
"65";10;2015;0;2
"66";10;2015;0;1
"67";10;2015;0;1
"70";10;2015;0;0
"71";10;2015;0;1
"72";10;2015;0;2
"73";10;2015;0;0
"74";10;2015;0;1
"75";10;2015;0;0
"76";10;2015;1;7
"77";10;2015;0;3
"78";10;2015;0;2
"79";10;2015;0;2
"81";10;2015;0;2
"82";10;2015;0;3
"88";10;2015;0;1
"89";10;2015;0;4
"90";10;2015;0;1
"91";10;2015;0;0
"92";10;2015;0;0
"93";10;2015;0;0
"94";10;2015;0;0
"95";10;2015;0;0
"96";10;2015;0;0
"97";10;2015;0;0
"98";10;2015;0;0
"99";10;2015;0;0
"100";10;2015;0;4
"101";10;2015;0;1
"104";10;2015;0;0
"105";10;2015;0;1
"106";10;2015;0;0
"107";10;2015;0;0
"108";10;2015;0;1
"109";10;2015;0;1
"110";10;2015;0;0
"111";10;2015;0;0
"112";10;2015;0;0
"118";10;2015;0;1
"119";10;2015;1;0
"120";10;2015;0;0
"121";10;2015;0;1
"122";10;2015;0;0
"123";10;2015;0;3
"124";10;2015;0;1
"125";10;2015;0;1
"126";10;2015;0;6
"127";10;2015;0;0
"128";10;2015;0;4
"129";10;2015;0;0
"130";10;2015;0;0
"132";10;2015;0;0
"134";10;2015;0;11
"135";10;2015;0;0
"136";10;2015;0;2
"137";10;2015;0;4
"138";10;2015;0;0
"139";10;2015;0;2
"140";10;2015;0;1
"141";10;2015;0;4
"142";10;2015;0;1
"143";10;2015;0;2
"144";10;2015;0;1
"145";10;2015;0;0
"146";10;2015;1;0
"147";10;2015;0;2
"148";10;2015;0;3
"151";10;2015;0;1
"152";10;2015;0;0
"153";10;2015;0;0
"154";10;2015;0;1
"155";10;2015;0;0
"156";10;2015;0;0
"157";10;2015;0;0
"158";10;2015;0;0
"159";10;2015;0;1
"165";10;2015;0;0
"166";10;2015;0;1
"167";10;2015;0;1
"168";10;2015;0;0
"1";11;2015;0;1
"4";11;2015;0;3
"5";11;2015;0;1
"6";11;2015;0;0
"7";11;2015;0;0
"9";11;2015;3;3
"10";11;2015;0;6
"11";11;2015;0;0
"12";11;2015;1;3
"13";11;2015;0;6
"14";11;2015;2;11
"15";11;2015;0;2
"16";11;2015;1;6
"17";11;2015;1;0
"18";11;2015;1;3
"19";11;2015;0;2
"20";11;2015;0;3
"21";11;2015;0;0
"22";11;2015;0;0
"23";11;2015;0;0
"24";11;2015;0;1
"25";11;2015;0;0
"26";11;2015;0;2
"27";11;2015;0;2
"28";11;2015;0;2
"29";11;2015;0;1
"30";11;2015;0;0
"31";11;2015;0;0
"32";11;2015;1;3
"33";11;2015;0;1
"34";11;2015;0;2
"35";11;2015;0;1
"36";11;2015;0;1
"37";11;2015;1;0
"38";11;2015;0;0
"39";11;2015;0;1
"40";11;2015;0;0
"41";11;2015;0;1
"42";11;2015;1;3
"43";11;2015;0;0
"44";11;2015;0;1
"45";11;2015;0;0
"48";11;2015;0;2
"50";11;2015;0;2
"51";11;2015;0;4
"52";11;2015;0;0
"53";11;2015;0;1
"54";11;2015;0;0
"55";11;2015;0;3
"56";11;2015;0;0
"57";11;2015;0;0
"58";11;2015;0;1
"59";11;2015;0;0
"60";11;2015;0;0
"61";11;2015;0;1
"62";11;2015;1;0
"63";11;2015;0;0
"64";11;2015;0;0
"65";11;2015;0;0
"66";11;2015;0;0
"67";11;2015;0;0
"70";11;2015;0;0
"71";11;2015;0;1
"72";11;2015;0;0
"73";11;2015;0;0
"74";11;2015;0;0
"75";11;2015;0;0
"76";11;2015;0;5
"77";11;2015;1;1
"78";11;2015;0;0
"79";11;2015;0;1
"81";11;2015;0;0
"82";11;2015;0;1
"88";11;2015;0;0
"89";11;2015;0;2
"90";11;2015;1;0
"91";11;2015;0;0
"92";11;2015;0;0
"93";11;2015;0;2
"94";11;2015;0;1
"95";11;2015;0;0
"96";11;2015;0;0
"97";11;2015;0;0
"98";11;2015;0;0
"99";11;2015;0;0
"100";11;2015;0;2
"101";11;2015;0;0
"104";11;2015;0;0
"105";11;2015;0;0
"106";11;2015;0;0
"107";11;2015;0;2
"108";11;2015;0;1
"109";11;2015;0;0
"110";11;2015;0;0
"111";11;2015;0;0
"112";11;2015;0;0
"118";11;2015;0;3
"119";11;2015;1;0
"120";11;2015;0;4
"121";11;2015;0;4
"122";11;2015;0;0
"123";11;2015;0;0
"124";11;2015;0;0
"125";11;2015;0;2
"126";11;2015;0;3
"127";11;2015;0;0
"128";11;2015;0;5
"129";11;2015;0;0
"130";11;2015;0;1
"132";11;2015;0;2
"134";11;2015;1;5
"135";11;2015;0;1
"136";11;2015;0;1
"137";11;2015;0;1
"138";11;2015;0;0
"139";11;2015;0;2
"140";11;2015;0;0
"141";11;2015;0;3
"142";11;2015;0;0
"143";11;2015;0;3
"144";11;2015;0;1
"145";11;2015;0;0
"146";11;2015;0;0
"147";11;2015;0;0
"148";11;2015;0;0
"151";11;2015;0;0
"152";11;2015;0;0
"153";11;2015;0;0
"154";11;2015;0;0
"155";11;2015;0;0
"156";11;2015;0;0
"157";11;2015;0;1
"158";11;2015;0;0
"159";11;2015;0;1
"165";11;2015;0;0
"166";11;2015;0;1
"167";11;2015;0;0
"168";11;2015;0;0
"1";12;2015;0;3
"4";12;2015;0;1
"5";12;2015;1;2
"6";12;2015;0;0
"7";12;2015;0;0
"9";12;2015;1;4
"10";12;2015;2;9
"11";12;2015;0;0
"12";12;2015;0;8
"13";12;2015;0;3
"14";12;2015;1;14
"15";12;2015;0;2
"16";12;2015;0;5
"17";12;2015;0;0
"18";12;2015;2;1
"19";12;2015;0;3
"20";12;2015;0;3
"21";12;2015;2;1
"22";12;2015;0;2
"23";12;2015;0;0
"24";12;2015;0;0
"25";12;2015;0;0
"26";12;2015;0;1
"27";12;2015;0;2
"28";12;2015;0;0
"29";12;2015;0;1
"30";12;2015;0;1
"31";12;2015;0;0
"32";12;2015;0;3
"33";12;2015;1;0
"34";12;2015;0;0
"35";12;2015;0;1
"36";12;2015;0;3
"37";12;2015;0;0
"38";12;2015;0;1
"39";12;2015;0;0
"40";12;2015;0;0
"41";12;2015;0;1
"42";12;2015;0;6
"43";12;2015;0;1
"44";12;2015;0;1
"45";12;2015;0;0
"48";12;2015;0;1
"50";12;2015;0;1
"51";12;2015;1;0
"52";12;2015;0;1
"53";12;2015;0;0
"54";12;2015;0;1
"55";12;2015;0;2
"56";12;2015;0;0
"57";12;2015;0;0
"58";12;2015;0;2
"59";12;2015;0;1
"60";12;2015;0;0
"61";12;2015;0;0
"62";12;2015;1;1
"63";12;2015;0;1
"64";12;2015;0;0
"65";12;2015;0;0
"66";12;2015;0;3
"67";12;2015;0;2
"70";12;2015;0;1
"71";12;2015;0;1
"72";12;2015;0;0
"73";12;2015;0;0
"74";12;2015;0;0
"75";12;2015;0;0
"76";12;2015;0;2
"77";12;2015;2;2
"78";12;2015;1;0
"79";12;2015;0;0
"81";12;2015;0;1
"82";12;2015;0;0
"88";12;2015;0;1
"89";12;2015;0;1
"90";12;2015;0;1
"91";12;2015;0;0
"92";12;2015;0;0
"93";12;2015;0;1
"94";12;2015;0;0
"95";12;2015;0;0
"96";12;2015;0;0
"97";12;2015;0;0
"98";12;2015;0;0
"99";12;2015;0;2
"100";12;2015;0;0
"101";12;2015;0;0
"104";12;2015;0;0
"105";12;2015;0;0
"106";12;2015;0;0
"107";12;2015;0;2
"108";12;2015;0;1
"109";12;2015;0;0
"110";12;2015;1;0
"111";12;2015;0;0
"112";12;2015;0;0
"118";12;2015;0;5
"119";12;2015;0;1
"120";12;2015;0;0
"121";12;2015;0;2
"122";12;2015;0;2
"123";12;2015;0;2
"124";12;2015;0;0
"125";12;2015;0;0
"126";12;2015;0;1
"127";12;2015;0;0
"128";12;2015;0;0
"129";12;2015;0;0
"130";12;2015;0;1
"132";12;2015;0;0
"134";12;2015;0;4
"135";12;2015;0;0
"136";12;2015;0;2
"137";12;2015;0;0
"138";12;2015;0;1
"139";12;2015;0;5
"140";12;2015;0;0
"141";12;2015;0;0
"142";12;2015;0;0
"143";12;2015;0;2
"144";12;2015;0;1
"145";12;2015;0;0
"146";12;2015;1;0
"147";12;2015;0;2
"148";12;2015;0;1
"151";12;2015;0;1
"152";12;2015;0;0
"153";12;2015;0;0
"154";12;2015;0;0
"155";12;2015;0;0
"156";12;2015;0;0
"157";12;2015;0;0
"158";12;2015;0;2
"159";12;2015;0;1
"165";12;2015;0;0
"166";12;2015;0;1
"167";12;2015;0;2
"168";12;2015;0;0
"1";1;2016;0;0
"4";1;2016;0;2
"5";1;2016;0;5
"6";1;2016;0;0
"7";1;2016;0;0
"9";1;2016;5;4
"10";1;2016;1;6
"11";1;2016;0;0
"12";1;2016;1;6
"13";1;2016;0;3
"14";1;2016;0;6
"15";1;2016;0;1
"16";1;2016;1;4
"17";1;2016;2;0
"18";1;2016;0;1
"19";1;2016;0;2
"20";1;2016;0;3
"21";1;2016;0;0
"22";1;2016;0;1
"23";1;2016;0;0
"24";1;2016;0;0
"25";1;2016;0;0
"26";1;2016;0;1
"27";1;2016;0;2
"28";1;2016;0;1
"29";1;2016;2;0
"30";1;2016;0;1
"31";1;2016;0;2
"32";1;2016;2;3
"33";1;2016;0;1
"34";1;2016;0;1
"35";1;2016;0;2
"36";1;2016;0;2
"37";1;2016;0;2
"38";1;2016;0;0
"39";1;2016;0;0
"40";1;2016;0;2
"41";1;2016;0;0
"42";1;2016;0;8
"43";1;2016;0;0
"44";1;2016;0;0
"45";1;2016;0;0
"48";1;2016;0;0
"50";1;2016;0;1
"51";1;2016;0;1
"52";1;2016;1;1
"53";1;2016;0;1
"54";1;2016;0;2
"55";1;2016;0;1
"56";1;2016;1;0
"57";1;2016;0;1
"58";1;2016;0;0
"59";1;2016;0;0
"60";1;2016;0;0
"61";1;2016;0;0
"62";1;2016;2;1
"63";1;2016;0;0
"64";1;2016;0;0
"65";1;2016;0;0
"66";1;2016;0;1
"67";1;2016;0;1
"70";1;2016;0;0
"71";1;2016;0;0
"72";1;2016;0;0
"73";1;2016;0;2
"74";1;2016;0;1
"75";1;2016;0;0
"76";1;2016;0;5
"77";1;2016;3;5
"78";1;2016;0;0
"79";1;2016;0;0
"81";1;2016;0;0
"82";1;2016;0;2
"88";1;2016;0;1
"89";1;2016;1;1
"90";1;2016;0;1
"91";1;2016;0;2
"92";1;2016;0;0
"93";1;2016;0;0
"94";1;2016;0;0
"95";1;2016;0;2
"96";1;2016;0;0
"97";1;2016;0;0
"98";1;2016;0;0
"99";1;2016;0;1
"100";1;2016;0;1
"101";1;2016;0;1
"104";1;2016;0;0
"105";1;2016;0;0
"106";1;2016;0;0
"107";1;2016;0;2
"108";1;2016;0;0
"109";1;2016;0;0
"110";1;2016;0;2
"111";1;2016;0;0
"112";1;2016;0;0
"118";1;2016;0;0
"119";1;2016;0;1
"120";1;2016;0;1
"121";1;2016;0;0
"122";1;2016;0;1
"123";1;2016;0;2
"124";1;2016;0;1
"125";1;2016;0;2
"126";1;2016;0;0
"127";1;2016;0;0
"128";1;2016;0;1
"129";1;2016;0;0
"130";1;2016;0;0
"132";1;2016;0;0
"134";1;2016;0;2
"135";1;2016;0;0
"136";1;2016;0;3
"137";1;2016;0;4
"138";1;2016;0;0
"139";1;2016;0;5
"140";1;2016;0;0
"141";1;2016;0;0
"142";1;2016;0;0
"143";1;2016;0;1
"144";1;2016;0;2
"145";1;2016;0;0
"146";1;2016;0;1
"147";1;2016;0;0
"148";1;2016;0;0
"151";1;2016;0;4
"152";1;2016;0;0
"153";1;2016;0;0
"154";1;2016;0;0
"155";1;2016;0;0
"156";1;2016;0;0
"157";1;2016;0;0
"158";1;2016;0;0
"159";1;2016;1;1
"165";1;2016;0;0
"166";1;2016;0;2
"167";1;2016;0;0
"168";1;2016;0;1
"1";2;2016;0;2
"4";2;2016;0;1
"5";2;2016;0;1
"6";2;2016;0;1
"7";2;2016;1;0
"9";2;2016;1;6
"10";2;2016;2;10
"11";2;2016;0;0
"12";2;2016;0;4
"13";2;2016;0;3
"14";2;2016;0;12
"15";2;2016;0;1
"16";2;2016;0;5
"17";2;2016;1;0
"18";2;2016;0;2
"19";2;2016;0;4
"20";2;2016;0;2
"21";2;2016;0;0
"22";2;2016;0;1
"23";2;2016;0;2
"24";2;2016;0;0
"25";2;2016;1;0
"26";2;2016;0;0
"27";2;2016;2;1
"28";2;2016;0;0
"29";2;2016;0;0
"30";2;2016;0;2
"31";2;2016;0;0
"32";2;2016;1;8
"33";2;2016;0;0
"34";2;2016;0;0
"35";2;2016;0;0
"36";2;2016;0;2
"37";2;2016;0;0
"38";2;2016;0;0
"39";2;2016;0;0
"40";2;2016;0;0
"41";2;2016;0;3
"42";2;2016;0;5
"43";2;2016;0;0
"44";2;2016;0;1
"45";2;2016;0;0
"48";2;2016;0;0
"50";2;2016;0;2
"51";2;2016;0;2
"52";2;2016;0;1
"53";2;2016;0;2
"54";2;2016;0;1
"55";2;2016;1;2
"56";2;2016;0;1
"57";2;2016;0;2
"58";2;2016;0;2
"59";2;2016;0;0
"60";2;2016;0;0
"61";2;2016;0;0
"62";2;2016;0;0
"63";2;2016;1;0
"64";2;2016;0;0
"65";2;2016;0;3
"66";2;2016;0;2
"67";2;2016;0;0
"70";2;2016;0;0
"71";2;2016;1;1
"72";2;2016;1;0
"73";2;2016;0;0
"74";2;2016;0;2
"75";2;2016;0;1
"76";2;2016;0;8
"77";2;2016;1;2
"78";2;2016;0;0
"79";2;2016;0;1
"81";2;2016;0;1
"82";2;2016;0;3
"88";2;2016;0;1
"89";2;2016;0;1
"90";2;2016;0;0
"91";2;2016;0;0
"92";2;2016;0;0
"93";2;2016;0;1
"94";2;2016;0;0
"95";2;2016;0;0
"96";2;2016;0;0
"97";2;2016;0;0
"98";2;2016;0;0
"99";2;2016;0;0
"100";2;2016;0;2
"101";2;2016;0;1
"104";2;2016;0;0
"105";2;2016;0;0
"106";2;2016;0;0
"107";2;2016;0;0
"108";2;2016;0;1
"109";2;2016;0;0
"110";2;2016;0;2
"111";2;2016;0;0
"112";2;2016;0;0
"118";2;2016;0;0
"119";2;2016;0;1
"120";2;2016;0;0
"121";2;2016;0;3
"122";2;2016;0;1
"123";2;2016;0;1
"124";2;2016;0;1
"125";2;2016;0;0
"126";2;2016;0;1
"127";2;2016;0;0
"128";2;2016;0;3
"129";2;2016;0;1
"130";2;2016;0;1
"132";2;2016;0;1
"134";2;2016;0;0
"135";2;2016;0;3
"136";2;2016;0;4
"137";2;2016;0;1
"138";2;2016;0;2
"139";2;2016;0;5
"140";2;2016;0;0
"141";2;2016;0;2
"142";2;2016;0;1
"143";2;2016;0;2
"144";2;2016;0;1
"145";2;2016;0;0
"146";2;2016;0;1
"147";2;2016;0;0
"148";2;2016;0;1
"151";2;2016;0;2
"152";2;2016;0;0
"153";2;2016;0;0
"154";2;2016;0;1
"155";2;2016;0;0
"156";2;2016;0;0
"157";2;2016;0;0
"158";2;2016;0;0
"159";2;2016;0;0
"165";2;2016;0;0
"166";2;2016;0;1
"167";2;2016;0;0
"168";2;2016;0;0
"1";3;2016;0;0
"4";3;2016;0;2
"5";3;2016;0;4
"6";3;2016;1;0
"7";3;2016;0;2
"9";3;2016;2;4
"10";3;2016;1;7
"11";3;2016;0;0
"12";3;2016;0;5
"13";3;2016;0;3
"14";3;2016;0;5
"15";3;2016;1;2
"16";3;2016;1;5
"17";3;2016;2;0
"18";3;2016;1;4
"19";3;2016;0;4
"20";3;2016;0;6
"21";3;2016;0;0
"22";3;2016;0;1
"23";3;2016;0;2
"24";3;2016;0;0
"25";3;2016;0;1
"26";3;2016;0;0
"27";3;2016;0;2
"28";3;2016;0;0
"29";3;2016;1;0
"30";3;2016;0;0
"31";3;2016;0;0
"32";3;2016;0;4
"33";3;2016;0;1
"34";3;2016;0;0
"35";3;2016;0;1
"36";3;2016;0;3
"37";3;2016;0;1
"38";3;2016;0;0
"39";3;2016;0;1
"40";3;2016;0;0
"41";3;2016;1;0
"42";3;2016;1;10
"43";3;2016;0;1
"44";3;2016;0;0
"45";3;2016;0;0
"48";3;2016;0;0
"50";3;2016;0;2
"51";3;2016;0;1
"52";3;2016;0;0
"53";3;2016;0;1
"54";3;2016;0;1
"55";3;2016;0;0
"56";3;2016;0;0
"57";3;2016;0;0
"58";3;2016;0;0
"59";3;2016;0;0
"60";3;2016;0;1
"61";3;2016;0;0
"62";3;2016;0;1
"63";3;2016;0;1
"64";3;2016;0;0
"65";3;2016;0;3
"66";3;2016;0;2
"67";3;2016;0;0
"70";3;2016;0;0
"71";3;2016;0;0
"72";3;2016;1;1
"73";3;2016;0;0
"74";3;2016;1;0
"75";3;2016;0;0
"76";3;2016;1;5
"77";3;2016;1;8
"78";3;2016;0;0
"79";3;2016;0;0
"81";3;2016;0;0
"82";3;2016;0;3
"88";3;2016;0;1
"89";3;2016;0;5
"90";3;2016;0;1
"91";3;2016;0;0
"92";3;2016;0;0
"93";3;2016;0;1
"94";3;2016;0;1
"95";3;2016;0;0
"96";3;2016;0;1
"97";3;2016;0;0
"98";3;2016;0;0
"99";3;2016;0;1
"100";3;2016;1;1
"101";3;2016;0;1
"104";3;2016;0;0
"105";3;2016;0;0
"106";3;2016;0;0
"107";3;2016;0;2
"108";3;2016;0;1
"109";3;2016;0;0
"110";3;2016;0;2
"111";3;2016;0;0
"112";3;2016;0;1
"118";3;2016;0;1
"119";3;2016;0;1
"120";3;2016;0;0
"121";3;2016;0;3
"122";3;2016;0;5
"123";3;2016;0;1
"124";3;2016;0;1
"125";3;2016;0;0
"126";3;2016;0;0
"127";3;2016;0;0
"128";3;2016;0;0
"129";3;2016;0;0
"130";3;2016;0;1
"132";3;2016;0;1
"134";3;2016;0;6
"135";3;2016;0;1
"136";3;2016;0;2
"137";3;2016;0;2
"138";3;2016;0;0
"139";3;2016;0;2
"140";3;2016;0;0
"141";3;2016;0;1
"142";3;2016;0;0
"143";3;2016;0;1
"144";3;2016;0;4
"145";3;2016;0;0
"146";3;2016;0;1
"147";3;2016;0;0
"148";3;2016;0;0
"151";3;2016;0;4
"152";3;2016;0;0
"153";3;2016;0;0
"154";3;2016;0;0
"155";3;2016;0;1
"156";3;2016;0;0
"157";3;2016;0;1
"158";3;2016;0;0
"159";3;2016;0;1
"165";3;2016;0;1
"166";3;2016;0;0
"167";3;2016;0;0
"168";3;2016;0;1
"1";4;2016;1;0
"4";4;2016;0;0
"5";4;2016;0;0
"6";4;2016;0;1
"7";4;2016;0;0
"9";4;2016;0;2
"10";4;2016;2;19
"11";4;2016;0;0
"12";4;2016;0;6
"13";4;2016;1;1
"14";4;2016;0;13
"15";4;2016;0;2
"16";4;2016;2;6
"17";4;2016;0;1
"18";4;2016;0;4
"19";4;2016;0;0
"20";4;2016;1;4
"21";4;2016;0;0
"22";4;2016;0;0
"23";4;2016;0;0
"24";4;2016;0;0
"25";4;2016;0;0
"26";4;2016;0;2
"27";4;2016;0;1
"28";4;2016;0;0
"29";4;2016;0;0
"30";4;2016;0;1
"31";4;2016;0;0
"32";4;2016;0;2
"33";4;2016;0;0
"34";4;2016;0;0
"35";4;2016;0;1
"36";4;2016;0;2
"37";4;2016;1;2
"38";4;2016;0;0
"39";4;2016;0;0
"40";4;2016;0;0
"41";4;2016;0;1
"42";4;2016;0;10
"43";4;2016;0;1
"44";4;2016;1;1
"45";4;2016;0;0
"48";4;2016;0;0
"50";4;2016;0;1
"51";4;2016;0;1
"52";4;2016;0;3
"53";4;2016;0;1
"54";4;2016;0;0
"55";4;2016;0;0
"56";4;2016;0;0
"57";4;2016;0;2
"58";4;2016;1;4
"59";4;2016;0;1
"60";4;2016;0;1
"61";4;2016;0;0
"62";4;2016;0;1
"63";4;2016;0;0
"64";4;2016;0;0
"65";4;2016;0;1
"66";4;2016;0;0
"67";4;2016;0;1
"70";4;2016;0;2
"71";4;2016;0;0
"72";4;2016;0;1
"73";4;2016;0;0
"74";4;2016;0;1
"75";4;2016;0;0
"76";4;2016;1;10
"77";4;2016;0;6
"78";4;2016;0;1
"79";4;2016;0;0
"81";4;2016;0;1
"82";4;2016;0;0
"88";4;2016;1;0
"89";4;2016;0;0
"90";4;2016;0;0
"91";4;2016;0;0
"92";4;2016;0;0
"93";4;2016;0;0
"94";4;2016;0;0
"95";4;2016;0;0
"96";4;2016;0;0
"97";4;2016;0;0
"98";4;2016;0;0
"99";4;2016;0;0
"100";4;2016;0;2
"101";4;2016;0;0
"104";4;2016;0;0
"105";4;2016;0;1
"106";4;2016;0;0
"107";4;2016;0;0
"108";4;2016;0;1
"109";4;2016;0;0
"110";4;2016;0;1
"111";4;2016;0;0
"112";4;2016;0;0
"118";4;2016;0;3
"119";4;2016;0;0
"120";4;2016;0;1
"121";4;2016;0;2
"122";4;2016;0;0
"123";4;2016;0;2
"124";4;2016;0;0
"125";4;2016;0;1
"126";4;2016;1;0
"127";4;2016;0;0
"128";4;2016;0;1
"129";4;2016;0;1
"130";4;2016;0;0
"132";4;2016;0;1
"134";4;2016;0;6
"135";4;2016;0;0
"136";4;2016;0;0
"137";4;2016;0;1
"138";4;2016;0;0
"139";4;2016;0;3
"140";4;2016;0;0
"141";4;2016;0;1
"142";4;2016;0;0
"143";4;2016;0;7
"144";4;2016;0;1
"145";4;2016;0;1
"146";4;2016;0;0
"147";4;2016;0;2
"148";4;2016;0;1
"151";4;2016;0;5
"152";4;2016;0;0
"153";4;2016;0;0
"154";4;2016;0;0
"155";4;2016;0;0
"156";4;2016;0;0
"157";4;2016;0;0
"158";4;2016;0;0
"159";4;2016;0;1
"165";4;2016;0;0
"166";4;2016;0;2
"167";4;2016;0;1
"168";4;2016;0;0
"1";5;2016;0;4
"4";5;2016;0;2
"5";5;2016;0;3
"6";5;2016;0;0
"7";5;2016;0;0
"9";5;2016;0;5
"10";5;2016;3;8
"11";5;2016;0;0
"12";5;2016;1;8
"13";5;2016;2;6
"14";5;2016;2;6
"15";5;2016;0;1
"16";5;2016;2;8
"17";5;2016;0;1
"18";5;2016;2;2
"19";5;2016;0;8
"20";5;2016;0;1
"21";5;2016;1;2
"22";5;2016;0;0
"23";5;2016;0;1
"24";5;2016;0;0
"25";5;2016;0;0
"26";5;2016;0;0
"27";5;2016;0;4
"28";5;2016;0;0
"29";5;2016;0;0
"30";5;2016;0;0
"31";5;2016;0;1
"32";5;2016;0;6
"33";5;2016;0;2
"34";5;2016;0;1
"35";5;2016;0;0
"36";5;2016;0;2
"37";5;2016;0;0
"38";5;2016;0;0
"39";5;2016;0;0
"40";5;2016;0;0
"41";5;2016;0;0
"42";5;2016;0;9
"43";5;2016;0;2
"44";5;2016;0;0
"45";5;2016;0;0
"48";5;2016;0;1
"50";5;2016;0;2
"51";5;2016;0;3
"52";5;2016;0;0
"53";5;2016;0;1
"54";5;2016;0;2
"55";5;2016;0;2
"56";5;2016;0;1
"57";5;2016;0;2
"58";5;2016;0;0
"59";5;2016;0;0
"60";5;2016;0;2
"61";5;2016;0;1
"62";5;2016;0;0
"63";5;2016;0;0
"64";5;2016;0;0
"65";5;2016;0;4
"66";5;2016;0;4
"67";5;2016;0;3
"70";5;2016;0;0
"71";5;2016;0;4
"72";5;2016;0;0
"73";5;2016;0;1
"74";5;2016;0;2
"75";5;2016;0;0
"76";5;2016;0;12
"77";5;2016;0;4
"78";5;2016;0;0
"79";5;2016;0;1
"81";5;2016;0;1
"82";5;2016;0;0
"88";5;2016;0;3
"89";5;2016;0;2
"90";5;2016;0;0
"91";5;2016;0;1
"92";5;2016;0;0
"93";5;2016;0;1
"94";5;2016;0;0
"95";5;2016;0;0
"96";5;2016;0;0
"97";5;2016;0;0
"98";5;2016;0;0
"99";5;2016;0;1
"100";5;2016;0;0
"101";5;2016;0;0
"104";5;2016;0;0
"105";5;2016;0;0
"106";5;2016;0;0
"107";5;2016;0;0
"108";5;2016;0;3
"109";5;2016;0;0
"110";5;2016;1;2
"111";5;2016;0;0
"112";5;2016;0;0
"118";5;2016;0;0
"119";5;2016;0;0
"120";5;2016;0;1
"121";5;2016;0;0
"122";5;2016;0;0
"123";5;2016;1;1
"124";5;2016;0;0
"125";5;2016;0;1
"126";5;2016;0;0
"127";5;2016;0;0
"128";5;2016;0;3
"129";5;2016;0;2
"130";5;2016;0;0
"132";5;2016;0;1
"134";5;2016;0;3
"135";5;2016;0;0
"136";5;2016;0;2
"137";5;2016;0;2
"138";5;2016;0;0
